ID,Type,Utterance,Dialog_Act,Dialog_Act_1,Emotion,Dialog_Act_Label
168_19,P,"Yeah. I mean, you know, it's like, when you plan to go on a weekend trip, you're pretty sure you're going to go but if the weather's bad, you might not so I think, you know, I'm pretty sure.",id,,-1,0
168_20,T,Is there anything that can stop you?,ynq,,0,4
168_21,P,"Um, I don't know. I don't. I think I mean, I feel pretty sure about it.",yna,,-1,5
168_22,T,Do you feel like it's the depression or something else that drove you to this decision?,irq,,0,1
168_23,P,"I feel like I feel like, um, it's just, you know, the same old things that I was worried about before, you know, the depression and, and, you know, my relational issues my job, like the stuff that, that gets me down, and, you know, it just clicked and it was like, you know, I've thought about it before, but like, I I feel like I'm gonna feel better. I feel like it's just gonna, it's gonna, I'm gonna feel better so.",id,,-1,0
168_24,T,"as you said, it's a solution. ",gc,,0,3
168_25,P,Yeah,ack,,0,6
168_26,T,"I know we've, we've talked about this issue in the past, right? And when you've come in feeling this way, kind of resolved harming yourself. We sent you over to the hospital. I know that's not your favorite place. But when you go there for however long it's been usually what five days come out feeling a lot better. ",gc,,0,3
168_27,P,Yeah.,ack,,0,6
168_28,T,Do you feel like this time would be different?,irq,,0,1
168_29,P,"Well, I feel like in the past, you know, I've I've been thinking about killing myself seriously, but now, I'm not as scared of it. So I don't really want you to put me in the hospital because then I won't be able to do it. And before I was scared, so I wanted you to put me in the hospital. But now I just want to get it over with and so I really don't want you to do that.",id,,-1,0
168_30,T,"So like I say, a part of you saying that. You don't want me to stop you. But yeah, you came in here and you told me, so part of you seems to you maybe not quite sure.",gc,,0,3
168_31,P,"I guess, I guess there's, there'll always be a part of me that's a human, you know that that's scared to die. And I care about you, you know, we, I know you're my counselor, but like, we've had a relationship and we talked about these kinds of things. And I, I felt like I owed it to you to, you know, be honest with you about how I was feeling because we've had that relationship in the past. And so I guess I guess I came here because because of that, and because I felt like I just wanted to talk it over. You know, before I did it, because, you know, I come to you to talk about what I'm thinking and so I felt like this would help me. Like gain the final clarity that I needed.",gc,,-1,3
168_32,T,hasn it helped you gaining clarity?,irq,,0,1
168_33,P,"I don't know, I guess. I guess I see that you're saying that like, I really need to go to the hospital. I guess I was hoping a little bit that you would be happy for me that I was feeling better. But I think that you want me to go to the hospital. So I don't know. It makes me think about whether it's the right decision. You know,",id,,0,0
168_34,T,mean a suicide?,irq,,0,1
168_35,P,Yeah.,id,,0,0
168_36,T,"Sometimes and you know, you've been with me, like I said about almost a year now and you've been depressed much that time. And it's not unusual. When somebody thinks they found a solution to depression, even if that solution something that I am against, like suicide, that their their mood would become elevated because you see an end to pain. There's other things we can do and have done the past, try to get you out of pain. ",gc,id,0,3
168_37,P,But we have done them in the past and I didn't feel better and now I am feeling better. So you know I I just want you to accept that.,id,,-1,0
168_38,T,"But I'm not going to it's my obligation with it I'm happy to fulfill to try to keep you alive. I've seen you this way before and I know it may not seem this way now but when you came out from a suicidal thoughts and feelings you did well for weeks, sometimes months at a time. You're seeing really just the darkest when you're in the ",gc,id,0,3
168_39,P,"Yeah, but I'm feeling better now.",id,,-1,0
168_40,T,"Temporarily, because you feel you found the end to the pain which I understand. I mean, Understand you feeling better, but you're feeling better because you plan on killing yourself. And we've talked about how devastating that would be to your family, right? your friends.",gc,crq,0,3
168_41,P,"I am torturing them with my sadness, I'm just making their lives miserable. I don't understand how it's gonna help them for me to stay alive. You know, I'm worth more, they can have my life insurance. And, you know, I won't make them suffer anymore.",id,,-1,0
168_42,T,"So your logic is that if you end your life, you'll freed them from having to deal with",gc,,0,3
168_43,P,Yeah. And feels like the right thing to do,ack,,1,6
168_44,T,"And as you know, I mean, you've signed releases, I've talked to your husband, your parents, they've repeatedly said that, despite sometimes the challenge of dealing with depression, they would much rather Have you alive, Why would they say that?",gc,irq,0,3
168_45,P,"I think that they're scared of the pain of losing me, but I know that they'll feel better eventually.",id,,-1,0
168_46,T,So they'll feel good over the grief?,irq,,0,1
168_47,P," Yeah,",id,,0,0
168_48,T,I understand.,gc,,0,3
168_49,P,And I think that they'll understand that I needed this.,gc,,-1,3
168_50,T,"You know, I've been doing this for a while. Right. I think we've come to have a good relationship. ",gc,,0,3
168_51,P,Yeah.,ack,,0,6
168_52,T,And I would hope that I've earned your trust and you value my opinion. We'll do something that I know about suicide. You open  to hearing it?,gc,yq,0,3
168_53,P,Yeah,yna,,-1,5
168_54,T,"There's a lot of ways that people die. Right. And it's, it's really what eventually will happen to us all. It's hard for me to imagine way more devastating than suicide. Meaning when somebody dies of an illness, or a car accident or any other type of tragic accident, people grieve, right? But there's usually not a blame assigned to that mean they don't feel guilty. Does that make sense? ",gc,,0,3
168_55,P,Yeah,ack,,0,6
168_56,T,"They feel sad because they've lost the person, but they don't feel responsible for that person's death. Suicide is different, when somebody commits suicide, their family and friends feel responsible. They have no answers to all the questions that they have. They could never get an answer.",gc,id,0,3
168_57,P,I'm gonna write them a note and tell them everything and tell them it's not their fault because it's not their fault and I just want them to be happy without me.,gc,id,-1,3
168_58,T,So you believe the note will take away all that pain?,irq,,0,1
168_59,P,"No, but I think that it will help them realize that they shouldn't feel guilty, like you're saying",id,,-1,0
168_60,T,it'll mitigate that pain?,irq,,0,1
168_61,P,Yeah.,id,,0,0
168_62,T,"Okay. I can tell you from experience that notes, notes don't really help. If anything, it's another artifact that they can agonize over. I know it's hard to see from your perspective, because you're kind of resolved to this and you feel stuck in the pain you want now, but they will miss you and they will agonize for the rest of their lives, because they've lost you. And it's a it's a special horrible type of agony that comes with feeling responsible for causing someone's death. I know you don't want that.",gc,id,0,3
168_63,P,I just don't know why you can't let me feel better.,gc,,-1,3
168_64,T,"I know it's frustrating. I know it's hard to understand. The times when you've gone to the hospital before, you have felt better. Your outlook was completely different, not 100%. But it was completely different when you came out. I mean, you're still a little down, but nowhere near the depression we'd want to hurt yourself. Is it possible if you go to the hospital this time, you could come out feeling better again?",gc,yq,0,3
168_65,P,"yeah, It's possible.",yna,,0,5
168_66,T,"I'm gonna make arrangements to get you out of the hospital. I know. I know you don't. And we've had this conversation before. Right? I realized that, you know, you're not happy with some of the conditions there. But you usually talk finally about the groups. Right? You usually do well in the groups. And typically, well, every time right, every time you've been in the hospital, you've come out feeling better. I know it's not what you want to hear. I know you want me to be happy that you're gonna enjoy life, but that would make me happy. That would make anybody happy. I know you think it would make you happy. But I can tell you it's not the answer. I'd like you to go voluntarily through this process. Will you do that?",id,yq,0,0
168_67,P,Ok Lets go,yna,,0,5
168_68,T,All right. I'll go make those arrangements and we can show you. Okay?,gc,,0,3
168_69,P,okay.,ack,,0,6
169_0,T,"Hi Joe, How are doing today?",gt,,0,2
169_1,P,I'm doing okay,gt,,0,2
169_2,T,just okay?,irq,,0,1
169_3,P,"Well, I know we've talked before about me thinking about suicide and I'm starting to think about it, you know, like a little bit stronger than before, I think a little bit more clearly.",id,,-1,0
169_4,T,"So, can you can tell me a little bit more about that?",irq,,0,1
169_5,P,"Um, well, one we've talked before, I've had the feelings and the thoughts of suicide, but now it's kind of starting to like I'm thinking about it more often. I'm thinking about a little more clearly and that's alarming to me. ",id,,-1,0
169_6,T,Do you want to die?,ynq,,0,4
169_7,P,"Yeah, I will. Yeah, sometimes",yna,,-1,5
169_8,T,sometimes?,irq,,0,1
169_9,P,"Um, I mean, you know, sometimes I know, It would be scary to try it and my husband would be so hurt, but at the same time, I want to end this. I want to end the feeling that I'm having depression. Yeah. ",id,,-1,0
169_10,T,Okay. Do you have any plan as to how you would end your life if you decide to do that?,irq,,0,1
169_11,P,"I mean, I know if I wanted to that we have pills in the cabinet. So it wouldn't be that hard, I could just take the bottle and ",id,,-1,0
169_12,T,just same pills that you prescribed for depression?,irq,,0,1
